blend1,blend2,blend3,blend4,blend5,blend9,blend10,blend11,blend12,blend13,blend14,blend15,blend16,blend17,blend18,blend19,blend20,blend25,blend30,blend31,blend34,blend35,blend36,blend37,blend38,blend40,blend42,blend44,blend45,blend46,blend47,blend48,blend49,emotion
0.0208583027124405,0.0869905054569244,0.00134750793222338,0.184184715151787,0.0474655330181122,0.170964807271957,0.183845028281212,0.19653944671154,0.192363604903221,0.0101049868389964,0.210737586021423,0.213215917348862,0.0208164528012276,0.0421480908989906,0.0433444306254387,0.30811607837677,0.331881612539291,0.000466784025775269,0.00418453244492412,0.0062666917219758,0.000236213280004449,0.000235113635426387,0.108807943761349,0.124632760882378,0.00525101041421294,0.0103254979476333,0.0898088663816452,0.00164481741376221,0.001983956201002,0.00186080858111382,0.0207690112292767,6.99697120580822E-05,0.000123990699648857,2
0.0992990359663963,0.0928883329033852,0.0234860368072987,0.00863671116530895,0.00754394195973873,0.344796985387802,0.240615159273148,0.478087455034256,0.459828555583954,0.047132957726717,0.0997982397675514,0.0900525078177452,0.0421313494443893,0.016842607408762,0.0167633201926947,0.449566304683685,0.469972789287567,0.121275171637535,0.000567848794162273,0.000989084015600383,0.0358530879020691,0.0776386111974716,0.166733235120773,0.143120557069778,0.00024881653371267,0.026428509503603,0.000811671372503042,0.0156554840505123,0.013348544947803,0.00200218567624688,0.0254812519997358,0.00189066398888826,0.00113717745989561,2
0.0418224073946476,0.0205589886754751,0.00436859717592597,0.232574328780174,0.178234949707985,0.0521499253809452,0.0241669528186321,0.0359012819826603,0.0395252928137779,0.00746392784640193,0.246901035308838,0.258590400218964,0.0235898923128843,0.224658295512199,0.236363023519516,0.432066261768341,0.219978287816048,0.0608060993254185,0.0205079093575478,0.0237996950745583,0.00154423515778035,0.00111754878889769,0.000336437165969983,0.00144237279891968,0.778129994869232,0.0156076522544026,0.0152915343642235,8.46945295052137E-06,7.16597696737153E-06,0.0009644910460338,0.00311365979723632,0.000234362756600603,0.000283907167613506,2
0.0272520575672388,0.0729811266064644,0.0343370512127876,0.0647294819355011,0.0180964972823858,0.0329211130738258,0.0204026587307453,0.171064645051956,0.160450547933579,0.232239171862602,0.01495844963938,0.0177971851080656,0.246982678771019,0.0566729530692101,0.0590760558843613,0.201229244470596,0.131910547614098,0.0107361348345876,0.000259763328358531,0.000167121761478484,0.189505904912949,0.203759387135506,0.0911169201135635,0.1286800801754,0.00260923057794571,0.00569784315302968,0.00142710993532091,0.354781568050385,0.386208593845367,0.0264494623988867,0.0117007493972778,0.0173901692032814,0.0273619033396244,0
0.0369806438684463,0.0104821417480707,0.00587968062609434,0.260858714580536,0.259534478187561,0.480140775442123,0.731256365776062,0.545047998428345,0.511304795742035,0.0755914449691772,0.0472095310688019,0.0458795949816704,0.0855983942747116,0.0281447488814592,0.00732407532632351,0.766319274902344,0.473604291677475,0.0064199878834188,0.00313374982215464,0.00374181079678237,0.00213844911195338,0.00124619039706886,0.00191642716526985,0.0538867264986038,0.443989485502243,0.0168257430195808,0.013722188770771,3.10226168949157E-05,8.24488743091933E-05,0.0001245003513759,0.00423844996839762,1.53076452988898E-05,1.83373485924676E-05,1
0.00351500208489597,0.00350467208772898,0.206146091222763,0.407015949487686,0.390661954879761,0.0883467346429825,0.0704183951020241,0.124355629086494,0.0925450325012207,0.0381211824715137,0.08080193400383,0.125134870409966,0.075876384973526,0.0783945396542549,0.113735131919384,0.112988248467445,0.308101058006287,0.000991845619864762,0.108877599239349,0.180560037493706,0.00113881984725595,0.00448799459263682,0.0263629071414471,0.000864918751176447,0.225702002644539,0.0045292847789824,0.0019431629916653,0.00228007114492357,0.000312582473270595,0.226779580116272,0.20961682498455,0.00035670431680046,0.00012098212755518,2
0.171008244156837,0.0640552490949631,0.0181543454527855,0.0134104387834668,0.0633415803313255,0.208636492490768,0.0913097113370895,0.139797523617744,0.135047748684883,0.0104855494573712,0.279728561639786,0.290372639894485,0.0243129264563322,0.0900764614343643,0.0832587778568268,0.442228972911835,0.392290711402893,0.0573308169841766,0.00121785397641361,0.0010488098487258,0.309497177600861,0.453620374202728,0.0508892834186554,0.0483104437589645,0.00274688261561096,0.00698262918740511,0.00476029608398676,0.887645125389099,0.834370672702789,0.0990519523620606,0.0409936122596264,0.813455104827881,0.743710279464722,0
0.000622096529696137,0.000179086535354145,0.4663125872612,0.695860028266907,0.743167221546173,0.0637389644980431,0.0634887591004372,0.253854900598526,0.282813638448715,0.0157839823514223,0.197690591216087,0.194815739989281,0.0271355304867029,0.0413141548633575,0.0318664163351059,0.213337600231171,0.0798814073204994,0.00174837314989418,0.242814779281616,0.260609745979309,0.00164306967053562,0.00126609776634723,0.00286288117058575,0.0120534840971231,0.0690474584698677,0.00901745352894068,0.0179350804537535,9.42384140216745E-05,0.000106776213215198,0.0100809279829264,0.0378081351518631,0.000264414993580431,0.000420456082792953,2
0.0817734226584435,0.0645964443683624,0.0150285195559263,0.0313573330640793,0.0673306807875633,0.0736346617341042,0.0348211713135242,0.0549828223884106,0.059333823621273,0.00172568077687174,0.601620256900787,0.538907766342163,0.00616140151396394,0.137446194887161,0.14612440764904,0.410629510879517,0.226410552859306,0.0281994882971048,0.0117298439145088,0.0133801195770502,0.0312367733567953,0.0902481824159622,0.0978727862238884,0.0124328844249249,0.00178424618206918,0.00653633195906878,0.00109548168256879,0.0296339932829142,0.0121806543320417,0.0484832748770714,0.048237569630146,0.00721921073272824,0.00613092025741935,2
0.000464851589640603,0.000268324190983549,0.844176888465881,0.322030067443848,0.204392537474632,0.0867652371525764,0.0587398074567318,0.0818855464458466,0.0857168212532997,0.00326107745058835,0.422043830156326,0.376217275857925,0.011502867564559,0.111043907701969,0.125993117690086,0.344898909330368,0.278886705636978,0.124488279223442,0.022670291364193,0.0183147862553597,0.398005455732346,0.369165986776352,0.0134272491559386,0.0629223957657814,0.00108576682396233,0.0088392049074173,0.000636821903754026,0.00646365480497479,0.0104002626612782,0.0635039210319519,0.133457019925118,0.0101779038086534,0.0273493696004152,1
0.0624082423746586,0.140109717845917,0.0166938751935959,0.0646877363324165,0.00844875816255808,0.677809715270996,0.626537680625916,0.688632905483246,0.660762667655945,0.0869850739836693,0.138043507933617,0.0852382257580757,0.0479498617351055,0.0124786719679832,0.00986227206885815,0.525185108184814,0.384235888719559,0.198457285761833,0.00344846257939935,0.00476691965013742,0.871826171875,0.912958264350891,0.00860939919948578,0.0222119949758053,0.0101177301257849,0.00142454635351896,0.000835231505334377,0.744723618030548,0.884191155433655,0.0175972897559404,0.248255908489227,0.584963023662567,0.799612104892731,0
0.00318884756416082,0.00572356209158897,0.0272900350391865,0.49800580739975,0.2694211602211,0.141958490014076,0.0772436484694481,0.0522511936724186,0.0594357922673225,0.110965803265572,0.0246481634676456,0.0446265898644924,0.162560686469078,0.178826451301575,0.163231745362282,0.332102298736572,0.205018043518066,0.0263943746685982,0.000129634790937416,0.000137513459776528,0.00193160807248205,0.000790889142081142,0.00074523180956021,0.0177067406475544,0.892565727233887,0.157256856560707,0.0333680845797062,1.66462825745839E-07,2.07009080099851E-07,1.27584944493719E-05,5.52292476641014E-05,3.11052917822963E-06,8.77029106050031E-06,1
0.0127011695876718,0.0131568405777216,0.180092632770538,0.11504901945591,0.0899165719747543,0.00531118549406529,0.00637520430609584,0.18870384991169,0.22797092795372,0.0290748365223408,0.238431036472321,0.141516849398613,0.00672047352418304,0.0405780784785748,0.0259216576814651,0.0343668088316917,0.0138757787644863,0.152165770530701,0.000718369730748236,0.000732083979528397,0.0545199625194073,0.0532620213925839,0.00163344654720277,0.00393158849328756,0.596688091754913,0.0297133326530457,0.00795936305075884,1.24001894619141E-06,1.12291320419899E-06,8.94751865416765E-05,0.000301036227028817,0.0018698499770835,0.00354296481236815,2
0.422918260097504,0.359646201133728,0.0038123729173094,0.00292052002623677,0.00943365041166544,0.235184594988823,0.184021040797234,0.125162735581398,0.161392271518707,0.00781857781112194,0.149414852261543,0.324704200029373,0.0476967617869377,0.0849218219518662,0.0697311535477638,0.527947187423706,0.363487094640732,0.00419208966195583,0.00872210040688515,0.00687431683763862,0.176124855875969,0.206442281603813,0.032155591994524,0.0651675835251808,0.00256784516386688,0.00586021412163973,0.00740518653765321,0.823507845401764,0.751087546348572,0.168996289372444,0.135549426078796,0.429279953241348,0.353535592556,0
0.302363276481628,0.238656684756279,0.00312573066912591,0.0122843841090798,0.00645461538806558,0.295746475458145,0.283503383398056,0.441464304924011,0.41369765996933,0.00405443971976638,0.403144717216492,0.387383878231049,0.0107968496158719,0.0258914995938539,0.0179024133831263,0.389582276344299,0.244409665465355,0.000558333296794444,0.00453294813632965,0.00683136843144894,0.000101906494819559,0.0000487170436827,0.115572907030582,0.139269202947617,0.000551075208932161,0.0107541596516967,0.910337209701538,0.0444626770913601,0.0439356788992882,0.00318016693927348,0.0113397808745503,0.135589241981506,0.136225402355194,1
0.00191013782750815,0.00144866097252816,0.465382218360901,0.318054050207138,0.577421307563782,0.0100609045475721,0.0320952199399471,0.35950231552124,0.398027211427689,0.0004558443906717,0.851377844810486,0.867633819580078,0.00427659973502159,0.0257001630961895,0.0128349922597408,0.0525101758539677,0.100944116711617,0.178899317979813,6.43829916953109E-05,6.39689169474877E-05,0.617092609405518,0.529381513595581,0.028612032532692,0.0229608044028282,0.0555139519274235,0.00548066385090351,0.000623685482423753,0.19403138756752,0.212941840291023,0.00229495856910944,0.0116840582340956,0.010044788941741,0.00731428060680628,0
0.0531426928937435,0.000862255226820707,0.0620286576449871,0.00580174289643765,0.696041762828827,0.663756728172302,0.127570956945419,0.721619248390198,0.518167436122894,0.101874075829983,0.124239325523376,0.146801173686981,0.141804024577141,0.00462612882256508,0.0235339589416981,0.203829750418663,0.637458622455597,0.00129836797714233,0.000409727770602331,0.000438907882198691,0.038682833313942,0.0381487980484962,0.0798838585615158,0.0311041213572025,0.0199578255414963,0.00209006480872631,0.00268955319188535,0.440627932548523,0.283525466918945,0.02301343716681,0.0339321456849575,0.0214708652347326,0.0118130706250668,1
0.0851528197526932,0.0753229483962059,0.0559844449162483,0.0344417989253998,0.0256577916443348,0.316902607679367,0.32683053612709,0.571349501609802,0.597645401954651,0.0207220632582903,0.119775012135506,0.19251075387001,0.0589472949504852,0.0195587165653706,0.0102440090849996,0.428700745105743,0.252771764993668,0.00320414104498923,0.00389568484388292,0.00308494456112385,0.0918505638837814,0.154727980494499,0.0784954428672791,0.0973931849002838,0.00639163237065077,0.00410117348656058,0.00620616041123867,0.880966424942017,0.899665772914887,0.159263029694557,0.16218601167202,0.780461549758911,0.853667080402374,0
0.00747059332206845,0.0102528901770711,0.0226820409297943,0.304598093032837,0.186789020895958,0.630502462387085,0.510018467903137,0.697916269302368,0.729511976242065,0.032631553709507,0.174328729510307,0.169695869088173,0.0141683761030436,0.00415478553622961,0.00413813209161162,0.531910538673401,0.386194944381714,0.0243264194577932,0.000487556331790984,0.000376983807655051,0.000233918486628681,0.000484634714666754,0.0272166281938553,0.00390446931123734,0.227399617433548,0.0226737167686224,0.0241601280868053,0.000236507155932486,5.91878233535681E-05,0.00324286846444011,0.000240604786085896,0.000213358769542538,0.00015889025235083,1
0.0175827294588089,0.0220690704882145,0.0130479028448462,0.124717690050602,0.11606477946043,0.116067931056023,0.0956683903932571,0.12063355743885,0.124377056956291,0.00239931349642575,0.61861264705658,0.606386244297028,0.00262235896661878,0.0698917880654335,0.0754453241825104,0.340640634298325,0.262463003396988,0.0230622850358486,0.0305259842425585,0.0288899522274733,0.019395912066102,0.0658555179834366,0.0511054955422878,0.00245834630914032,0.0260897036641836,0.0251076612621546,0.00253862631507218,0.000131624256027862,2.18167024286231E-05,0.0136645641177893,0.00222724582999945,0.000361358688678592,0.000113135516585317,2
0.0721577033400536,0.144902035593987,0.00155972596257925,0.0946736633777618,0.0228414256125689,0.0058913822285831,0.00734642148017883,0.0145112555474043,0.0232334416359663,0.783439040184021,0.00197594054043293,0.00185837736353278,0.801746010780335,0.400300979614258,0.383754521608353,0.240235939621925,0.071062870323658,0.0466023087501526,0.196792513132095,0.10901977866888,0.0524514093995094,0.00374070159159601,0.000169558130437508,0.103868395090103,0.116995215415955,0.033696174621582,0.02731778845191,2.25413532461971E-06,9.59096178121399E-06,0.00211097998544574,0.00175683991983533,4.1116654756479E-05,0.000356871983967721,1
0.0431737676262856,0.0253827720880508,0.019182812422514,0.106126554310322,0.125157833099365,0.169844180345535,0.101635925471783,0.149856135249138,0.151274144649506,0.096308059990406,0.0731064975261688,0.0717235431075096,0.0934601947665215,0.1174181625247,0.108789063990116,0.44513612985611,0.39568293094635,0.0529844500124455,0.0120077366009355,0.00917008519172668,0.752189159393311,0.862409889698029,0.101962953805923,0.1646658629179,0.00179617060348392,0.00246610445901752,0.0022815924603492,0.951614499092102,0.959667980670929,0.678877949714661,0.671361327171326,0.681761145591736,0.684865772724152,0
0.600796461105347,0.64229953289032,0.00897920411080122,0.00209785439074039,0.000861484848428518,0.441806882619858,0.412443935871124,0.244879424571991,0.255268067121506,0.0197531301528215,0.398629307746887,0.367680579423904,0.00907471869140863,0.0685839280486107,0.0706281736493111,0.710886597633362,0.550902366638184,0.0971919074654579,0.00206669792532921,0.00132199726067483,0.137752339243889,0.170116782188416,0.0809711888432503,0.169375211000443,0.000878054939676076,0.0135015761479735,0.0022124913521111,0.914557576179504,0.953249454498291,0.142940774559975,0.125266388058662,0.571170568466187,0.784149050712585,0
0.0271384324878454,0.0812536627054215,0.100639455020428,0.112301960587502,0.0197928287088871,0.100200891494751,0.177722841501236,0.1430274695158,0.145009085536003,0.000728140294086188,0.757404923439026,0.743230700492859,0.00150133168790489,0.0568937137722969,0.0529248677194119,0.314125180244446,0.284190893173218,0.00489717070013285,0.460946261882782,0.414384245872498,0.00169537286274135,0.00201777485199273,0.283347338438034,0.251770257949829,8.81543383002281E-05,0.130660191178322,0.0575986132025719,0.00505943968892098,0.00438840501010418,0.126398742198944,0.0978113263845444,0.000606329413130879,0.00122857058886439,1
0.379418134689331,0.370721399784088,0.00523073505610228,0.0126224355772138,0.00964977499097586,0.232485666871071,0.172762498259544,0.391015559434891,0.374955683946609,0.0032870233990252,0.593611776828766,0.636018097400665,0.0143148712813854,0.0193725507706404,0.0207386985421181,0.195068567991257,0.270682811737061,0.000185141907422803,3.2706382626202E-05,0.000110489731014241,0.00212638732045889,0.0044653071090579,0.0195656567811966,0.0328507795929909,0.539215683937073,0.00692823948338628,0.0257365759462118,3.99964701500721E-05,6.40883517917246E-05,7.51730794945615E-06,0.022800050675869,0.000300765706924722,0.000134633839479648,1
0.0188062880188227,0.0133109344169498,0.232270792126656,0.134057894349098,0.116896748542786,0.107300356030464,0.151624977588654,0.0243456959724426,0.0329857729375362,0.00321385846473277,0.399350047111511,0.345382362604141,0.0136727672070265,0.279210388660431,0.232891738414764,0.581382393836975,0.277558147907257,0.00358331645838916,0.133208081126213,0.0560685507953167,0.000723958481103182,0.000317456142511219,0.0105206100270152,0.0379685908555984,0.0399046130478382,0.0288630463182926,0.0839903801679611,0.000195519154658541,0.000278947205515578,0.0414775349199772,0.00300908600911498,6.72439855406992E-05,0.000165464633028023,2
0.00338232819922268,0.00440722284838557,0.249721527099609,0.221678540110588,0.136458873748779,0.0380397774279118,0.0295577067881823,0.117587268352509,0.129969716072083,0.0220012180507183,0.119585916399956,0.129369840025902,0.038948941975832,0.0630470141768456,0.0615054033696651,0.194316789507866,0.0788867697119713,0.010884216055274,0.0598183982074261,0.0709953159093857,0.00371417542919517,0.0051061543636024,0.189501985907555,0.084000751376152,0.000341786071658134,0.041456151753664,0.0414194837212563,0.00488200876861811,0.00250518461689353,0.0183386690914631,0.0134416846558452,0.00410462589934468,0.00413633650168777,2
0.375985860824585,0.257213264703751,0.00334050692617893,0.0119937648996711,0.0217612590640783,0.207935452461243,0.110139191150665,0.232378467917442,0.244515299797058,0.0836105644702911,0.0651668459177017,0.0849382877349854,0.121342569589615,0.035148061811924,0.0354285016655922,0.238893792033195,0.169920966029167,0.000247409014264122,0.0105459662154317,0.0103633832186461,0.000134358124341816,0.000145293568493798,0.471700042486191,0.171995639801025,0.000412207649787888,0.0134070385247469,0.175795182585716,0.0745091512799263,0.0575180873274803,0.0376437827944756,0.0593875497579575,9.8858647106681E-05,7.77506866143085E-05,1
0.0157745704054832,0.0142313065007329,0.0264233760535717,0.123157896101475,0.134145170450211,0.631778717041016,0.473646610975266,0.438763588666916,0.401886373758316,0.0584432147443295,0.223565086722374,0.182912588119507,0.0221525896340609,0.0255546476691961,0.028828764334321,0.721783757209778,0.72579836845398,0.139904245734215,0.000203011353733018,0.000161216506967321,0.0705634728074074,0.0794161483645439,0.0649370402097702,0.0942489877343178,0.00224703969433904,0.00858674291521311,0.00175212137401104,0.920950472354889,0.90416294336319,0.0562152415513992,0.0288215205073357,0.175029560923576,0.140813857316971,0
0.0908225625753403,0.0635125562548637,0.0010426149237901,0.0597865879535675,0.0224270895123482,0.198279976844788,0.190415754914284,0.322520315647125,0.338080406188965,0.165313497185707,0.0241594593971968,0.0418857857584953,0.207128942012787,0.0445649400353432,0.0303997620940208,0.460969835519791,0.321251690387726,0.000788542325608432,0.0112703675404191,0.00964771211147308,0.000952032569330186,0.000871648779138923,0.262521773576736,0.338625460863113,7.35999710741453E-05,0.0204357411712408,0.14453798532486,0.731713533401489,0.725426375865936,0.0189369041472673,0.0274419859051704,0.00741181755438447,0.0142179066315293,0
